ID_arbre,GlobalID,Shape__Are,Shape__Len,GlobalID_2,Shape__A_1,Shape__L_1,OBJECTID_2,GlobalID_1,Shape__A_2,Shape__L_2,GlobalID_3,Shape__A_3,Shape__L_3,Parcelle,Emplacemen,Localisati,Code_espè,Nom_scient,Nom_commun,Nom_comm_1,Genre_1,Famille_1,Indigène_,Old_Classe,Old_Groupe,New_Class_,New_Group_,Privé_ou_,Placette_t,Placette_1,Placette_2,Propriéta,Hauteur_20,Hauteur_21,DHP_2019,DHP_2020,Diamètre_,Hauteur_Co,Ratio_Cour,Volume_Cim,Commentair,Code_posta,Code_pos_1,Code_pos_2,Placette_3,id,Site.Code
O14,{5bc65814-0e9e-4155-850a-af09f5860e39},18.53515625000,17.34230092000,a8ccc7cc-a74c-47,18.54000000000,17.34000000000,"1563",{5bc65814-0e9e-4155-850a-af09f5860e39},18.53515625000,17.34230092000,a8ccc7cc-a74c-4746-a0bd-925a16292192,18.53515625000,17.34230092000,O,"2",,ZESE,Zelkova serrata,Zelkova du japon,Japanese zelkova,Zelkova,Ulmaceae,Exotique,NA,NA,"2",2B,Public,"750",Rue,Public,Public,,,"103",,,,,,,H2X2R4,H2X2R,H2X2,Public,,S2005
O15,{662cfa36-83ae-4c78-965f-d5eab5d3c9a1},15.02343750000,15.66819885000,d4af94d9-607f-42,15.02000000000,15.67000000000,"1564",{662cfa36-83ae-4c78-965f-d5eab5d3c9a1},15.02343750000,15.66819885000,d4af94d9-607f-42de-8fc8-b7bfb7e56c99,15.02343750000,15.66819885000,O,"2",,ZESE,Zelkova serrata,Zelkova du japon,Japanese zelkova,Zelkova,Ulmaceae,Exotique,NA,NA,"2",2B,Public,"750",Rue,Public,Public,,,"96",,,,,,,H2X2R4,H2X2R,H2X2,Public,,S2005
O16,{2b23a38f-f4c2-478e-9735-325df1420a0b},16.55859375000,16.88395805000,36f59975-ddab-49,16.56000000000,16.88000000000,"1565",{2b23a38f-f4c2-478e-9735-325df1420a0b},16.55859375000,16.88395805000,36f59975-ddab-49f6-8719-6090db263e14,16.55859375000,16.88395805000,O,"2",,ZESE,Zelkova serrata,Zelkova du japon,Japanese zelkova,Zelkova,Ulmaceae,Exotique,NA,NA,"2",2B,Public,"750",Rue,Public,Public,,,"101",,,,,,,H2X2R4,H2X2R,H2X2,Public,,S2005
"722",{f33416de-67ca-4920-b3f3-6ec19c9e8012},30.03125000000,28.54121009000,7567a4e1-49d5-4e,30.03000000000,28.54000000000,"647",{f33416de-67ca-4920-b3f3-6ec19c9e8012},30.03125000000,28.54121009000,7567a4e1-49d5-4e0a-8fe7-020a427da0ac,30.03125000000,28.54121009000,H,"2",3e emplacement devant le 51,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,17700005",,"175",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
"723",{a816ca45-b63f-4faa-8b12-be29f2f8289b},18.32812500000,18.55390647000,4d04ecf6-6fae-4f,18.33000000000,18.55000000000,"648",{a816ca45-b63f-4faa-8b12-be29f2f8289b},18.32812500000,18.55390647000,4d04ecf6-6fae-4ff0-b38d-49e550ba2ea4,18.32812500000,18.55390647000,H,"2",4e emplacement devant le 51,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"5,41699982",,"178",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
"725",{c63d0b29-1235-4d3e-bab9-d129d59b7df4},9.17187500000,17.11990598000,2f718551-854b-44,9.17000000000,17.12000000000,"649",{c63d0b29-1235-4d3e-bab9-d129d59b7df4},9.17187500000,17.11990598000,2f718551-854b-4484-b9a9-4b0223346e4d,9.17187500000,17.11990598000,H,"2",1er emplacement devant le 51,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"5,44999981",,"172",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
"727",{68b74b85-3996-4b9e-bd0e-72f84c34635e},9.16015625000,14.27060505000,752ff529-c337-4b,9.16000000000,14.27000000000,"650",{68b74b85-3996-4b9e-bd0e-72f84c34635e},9.16015625000,14.27060505000,752ff529-c337-4b17-8ac2-4a8fe75d4f7e,9.16015625000,14.27060505000,H,"2","0",ULRU,Ulmus rubra,Orme rouge,Slippery elm,Ulmus,Ulmaceae,Indigène,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"5,42199993",,"158",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
"728",{9fff13bf-ea52-4934-b032-04d97a235710},21.88671875000,22.83750799000,1106dfd3-33f6-47,21.89000000000,22.84000000000,"651",{9fff13bf-ea52-4934-b032-04d97a235710},21.88671875000,22.83750799000,1106dfd3-33f6-476e-b64c-cce8a6cf0937,21.88671875000,22.83750799000,H,"2",4e emplacement devant le 87,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"3,966799927",,"189",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
"729",{d631b630-c7b3-42bf-bd3f-cb0cad3cd40d},20.36718750000,21.41290749000,79e5f7b1-fc71-41,20.37000000000,21.41000000000,"652",{d631b630-c7b3-42bf-bd3f-cb0cad3cd40d},20.36718750000,21.41290749000,79e5f7b1-fc71-41cb-a493-33ddf9c78c56,20.36718750000,21.41290749000,H,"2",3e emplacement devant le 87,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"3,473133469",,"100",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
H1,{711e7c03-654a-46d5-8d31-e3623c68bc94},25.81250000000,23.74742086000,9c19b465-5727-42,25.81000000000,23.75000000000,"676",{711e7c03-654a-46d5-8d31-e3623c68bc94},25.81250000000,23.74742086000,9c19b465-5727-42ee-88ec-ec23e65107d9,25.81250000000,23.74742086000,H,"2",,ULXX,Ulmus spp,Orme spp,Elm spp,Ulmus,Ulmaceae,NA,"2",2C,NA,NA,Public,"750",Rue,Public,Public,,,"140",,,,,,,H2X0A7,H2X0A,H2X0,Public,,S2006
H2,{0d1c243b-046f-4d74-9862-e0ead1b10df0},19.25390625000,23.19735385000,aac7cd7e-d84e-48,19.25000000000,23.20000000000,"677",{0d1c243b-046f-4d74-9862-e0ead1b10df0},19.25390625000,23.19735385000,aac7cd7e-d84e-483b-95e0-0d5e43f5e32c,19.25390625000,23.19735385000,H,"2",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,NA,NA,NA,NA,Public,"750",Rue,Public,Public,,,"165",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
H3,{db0ee1b8-ef39-435e-9311-37958f5addb0},17.51953125000,19.87245493000,cb651c42-7d65-49,17.52000000000,19.87000000000,"678",{db0ee1b8-ef39-435e-9311-37958f5addb0},17.51953125000,19.87245493000,cb651c42-7d65-49f3-ba66-5db026e6f4a2,17.51953125000,19.87245493000,H,"2",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"140",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
H4,{a46990a7-b8a5-4528-aa75-aa03c28c0298},8.41796875000,13.24636232000,f2c1a7e7-e190-46,8.42000000000,13.25000000000,"679",{a46990a7-b8a5-4528-aa75-aa03c28c0298},8.41796875000,13.24636232000,f2c1a7e7-e190-46e5-84bc-e5673ad826d2,8.41796875000,13.24636232000,H,"2",,ULxHO,Ulmus x homestead,Orme homestead,Homestead elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"150",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
H55,{728e7c7e-3388-4cbd-bf07-43c18c7eebc3},9.95703125000,15.18036883000,cdc70d46-96f7-49,9.96000000000,15.18000000000,"730",{728e7c7e-3388-4cbd-bf07-43c18c7eebc3},9.95703125000,15.18036883000,cdc70d46-96f7-4904-a866-6266e5612ccf,9.95703125000,15.18036883000,H,"2",,ULPU,Ulmus pumila,Orme de sibérie,Siberian elm,Ulmus,Ulmaceae,Exotique,"3",3B,"2",2B,Public,"750",Rue,Public,Public,,,"0",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
H56,{952647c1-162f-4303-b7ca-82b743375012},11.60937500000,15.72169187000,ae5b94a2-a4c6-40,11.61000000000,15.72000000000,"731",{952647c1-162f-4303-b7ca-82b743375012},11.60937500000,15.72169187000,ae5b94a2-a4c6-40d3-8934-576e9a82d42d,11.60937500000,15.72169187000,H,"2",,ULPU,Ulmus pumila,Orme de sibérie,Siberian elm,Ulmus,Ulmaceae,Exotique,"3",3B,"2",2B,Public,"750",Rue,Public,Public,,,"0",,,,,,,H2X1Y8,H2X1Y,H2X1,Public,,S2006
"757",{e1f82171-0e87-4e37-a374-1f1f863c6d1e},3.80859375000,10.78428620000,f2de0dda-eb78-48,3.81000000000,10.78000000000,"1378",{e1f82171-0e87-4e37-a374-1f1f863c6d1e},3.80859375000,10.78428620000,f2de0dda-eb78-484d-8c9f-8c31cffcdbf5,3.80859375000,10.78428620000,N,"2","Devant le 1600, à 2 m du début de la façade",GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"130",,,,,,,H2X2M5,H2X2M,H2X2,Public,,S2007
"758",{4ae5e21e-521b-4641-86df-669425c9f71d},6.24609375000,13.97428894000,01b309b2-7507-41,6.25000000000,13.97000000000,"1379",{4ae5e21e-521b-4641-86df-669425c9f71d},6.24609375000,13.97428894000,01b309b2-7507-41b3-a9f6-d770729f35ad,6.24609375000,13.97428894000,N,"2","Devant le 1600, à 38 m du début de la façade",GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"115",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"759",{be6104e3-ceb3-4e81-85be-9a6f0531d396},5.93359375000,12.48885998000,521aa6ff-9078-48,5.93000000000,12.49000000000,"1380",{be6104e3-ceb3-4e81-85be-9a6f0531d396},5.93359375000,12.48885998000,521aa6ff-9078-4845-a221-5373a59794ca,5.93359375000,12.48885998000,N,"2","0",GLTR,Gleditsia triacanthos,Févier d'Amérique,Honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"110",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"760",{4fbc3adb-4802-42dd-a3cb-b1076b85a5d2},4.31640625000,9.80627385000,c3da9584-ac38-4e,4.32000000000,9.81000000000,"1381",{4fbc3adb-4802-42dd-a3cb-b1076b85a5d2},4.31640625000,9.80627385000,c3da9584-ac38-4e2b-921e-420423aa36a5,4.31640625000,9.80627385000,N,"2",28 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"54",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"761",{bce3e74f-b798-4a07-b916-9c192ea82c1b},6.48828125000,13.19052206000,5f046db6-e12c-43,6.49000000000,13.19000000000,"1382",{bce3e74f-b798-4a07-b916-9c192ea82c1b},6.48828125000,13.19052206000,5f046db6-e12c-43bf-887b-8f6b5e531f8c,6.48828125000,13.19052206000,N,"2",34 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"117",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"762",{c064969b-a1f4-43b2-b3e0-d65da671d107},4.17187500000,11.06674975000,192dd6d3-149f-4b,4.17000000000,11.07000000000,"1383",{c064969b-a1f4-43b2-b3e0-d65da671d107},4.17187500000,11.06674975000,192dd6d3-149f-4b35-a955-609b80d34e22,4.17187500000,11.06674975000,N,"2",40 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"111",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"763",{36eb61c7-698e-4429-b484-9da979ba5a4b},6.19921875000,13.42793747000,10d63722-8006-41,6.20000000000,13.43000000000,"1384",{36eb61c7-698e-4429-b484-9da979ba5a4b},6.19921875000,13.42793747000,10d63722-8006-4155-b2c1-ef4f25946ac4,6.19921875000,13.42793747000,N,"2",46 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"122",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"764",{f1bd6350-80d0-4d23-a6bc-c300458d0382},10.14453125000,16.50108659000,10c3f97e-e51c-43,10.14000000000,16.50000000000,"1385",{f1bd6350-80d0-4d23-a6bc-c300458d0382},10.14453125000,16.50108659000,10c3f97e-e51c-4327-a3f0-6e16e1cd1edd,10.14453125000,16.50108659000,N,"2",55 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"103",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"765",{0c7024b9-8568-4b4e-8804-4753a51e9aa7},6.63671875000,15.61263233000,cf5c0670-bdd5-45,6.64000000000,15.61000000000,"1386",{0c7024b9-8568-4b4e-8804-4753a51e9aa7},6.63671875000,15.61263233000,cf5c0670-bdd5-45e6-9e9c-13cb029e9537,6.63671875000,15.61263233000,N,"2",61 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"109",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
"766",{80abd8b3-fb99-4f78-a60a-e9f7a22380ad},5.37109375000,14.85505197000,05501115-721c-48,5.37000000000,14.86000000000,"1387",{80abd8b3-fb99-4f78-a60a-e9f7a22380ad},5.37109375000,14.85505197000,05501115-721c-48a7-a156-c9204f8d7796,5.37109375000,14.85505197000,N,"2",67 m. au Nord de MONTIGNY,GLTRSH,Gleditsia triacanthos inermis shademaster,Févier Shademaster,Shademaster honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"114",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
N50,{81f1d798-fec5-4d2d-811e-52f57724f77b},20.57421875000,18.01571600000,6f28ea55-7fe1-45,20.57000000000,18.02000000000,"1456",{81f1d798-fec5-4d2d-811e-52f57724f77b},20.57421875000,18.01571600000,6f28ea55-7fe1-45e6-b840-c2adc52d456d,20.57421875000,18.01571600000,N,"2",,GIBI,Ginkgo biloba,Ginkgo,Ginkgo,Ginkgo,Ginkgoaceae,Exotique,"1",1B,"1",1B,Public,"750",Rue,Public,Public,,,"50",,,,,,,H2X2M5,H2X2M,H2X2,Public,,S2007
N51,{2f4abc34-65dc-48b3-bc01-2c214d187850},32.11718750000,21.29424082000,efaebe6c-fd3b-4a,32.12000000000,21.29000000000,"1457",{2f4abc34-65dc-48b3-bc01-2c214d187850},32.11718750000,21.29424082000,efaebe6c-fd3b-4a0e-939d-34483f334a7f,32.11718750000,21.29424082000,N,"2",,GIBI,Ginkgo biloba,Ginkgo,Ginkgo,Ginkgo,Ginkgoaceae,Exotique,"1",1B,"1",1B,Public,"750",Rue,Public,Public,,,"51",,,,,,,H2X2M5,H2X2M,H2X2,Public,,S2007
N52,{f085838a-09fc-4fbe-ae67-310eedb6b7ff},24.28125000000,18.88552133000,79b58822-2cd2-4c,24.28000000000,18.89000000000,"1458",{f085838a-09fc-4fbe-ae67-310eedb6b7ff},24.28125000000,18.88552133000,79b58822-2cd2-4c85-a91e-00b5aa9326eb,24.28125000000,18.88552133000,N,"2",,GIBI,Ginkgo biloba,Ginkgo,Ginkgo,Ginkgo,Ginkgoaceae,Exotique,"1",1B,"1",1B,Public,"750",Rue,Public,Public,,,"56",,,,,,,H2X2M5,H2X2M,H2X2,Public,,S2007
N53,{a770b494-d9b5-487f-8f83-79e7c839f1ac},27.12500000000,20.37914582000,6394e914-bd2d-49,27.13000000000,20.38000000000,"1459",{a770b494-d9b5-487f-8f83-79e7c839f1ac},27.12500000000,20.37914582000,6394e914-bd2d-4919-bed4-23eef0aba565,27.12500000000,20.37914582000,N,"2",,GIBI,Ginkgo biloba,Ginkgo,Ginkgo,Ginkgo,Ginkgoaceae,Exotique,"1",1B,"1",1B,Public,"750",Rue,Public,Public,,,"52",,,,,,,H2X2M5,H2X2M,H2X2,Public,,S2007
N54,{c75c41b7-e6c2-4a06-87ee-d8ee1e59b5dd},6.21484375000,10.27513406000,b2048955-44e1-48,6.21000000000,10.28000000000,"1460",{c75c41b7-e6c2-4a06-87ee-d8ee1e59b5dd},6.21484375000,10.27513406000,b2048955-44e1-48eb-821d-039671440f85,6.21484375000,10.27513406000,N,"2",,GLTR,Gleditsia triacanthos,Févier d'Amérique,Honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,,,"120",,,,,,,H2X1Z8,H2X1Z,H2X1,Public,,S2007
H52,{1eff8c1b-fb2a-4e60-976b-4c13224f75a3},36.73828125000,23.64082966000,47422e80-296d-44,36.74000000000,23.64000000000,"726",{1eff8c1b-fb2a-4e60-976b-4c13224f75a3},36.73828125000,23.64082966000,47422e80-296d-44e9-8c59-fbd721fd8d20,36.73828125000,23.64082966000,H,"2",,ULxMO,Ulmus x morton,Orme Morton (Accolade TM),Morton elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"52",,,,,,,H2X0A7,H2X0A,H2X0,Public,,S2008
H53,{f7698f3f-b2c3-4f8d-bfb0-ad56a08109fe},28.45703125000,21.58707468000,e1ac7f35-ffc5-46,28.46000000000,21.59000000000,"727",{f7698f3f-b2c3-4f8d-bfb0-ad56a08109fe},28.45703125000,21.58707468000,e1ac7f35-ffc5-469c-abc7-489b9f91f070,28.45703125000,21.58707468000,H,"2",,ULxMO,Ulmus x morton,Orme Morton (Accolade TM),Morton elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"52",,,,,,,H2X0A7,H2X0A,H2X0,Public,,S2008
H54,{e7d5875c-d527-44e3-a625-78afad887b5f},43.27343750000,26.44303210000,c691b410-efec-4b,43.27000000000,26.44000000000,"728",{e7d5875c-d527-44e3-a625-78afad887b5f},43.27343750000,26.44303210000,c691b410-efec-4bb2-ac4a-60877603a1e6,43.27343750000,26.44303210000,H,"2",,ULxMO,Ulmus x morton,Orme Morton (Accolade TM),Morton elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"300",Bureau,Public,Public,,,"58",,,,,,,H2X0A7,H2X0A,H2X0,Public,,S2008
"23",{d9a76f95-7130-449f-bed4-91652dfc2eeb},39.98437500000,29.91482657000,40d9e5e3-4fc1-4e,39.98000000000,29.91000000000,"1333",{d9a76f95-7130-449f-bed4-91652dfc2eeb},39.98437500000,29.91482657000,40d9e5e3-4fc1-4eaf-8c07-7ef056365df7,39.98437500000,29.91482657000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,53499985","11,62","270","267","7,73","8,48","72,98","21,77",,,,,Public,,S2009
"24",{11b3f154-e3b5-4cd8-9b99-efe4369742da},37.17968750000,29.97021059000,fe2694c9-4547-41,37.18000000000,29.97000000000,"1334",{11b3f154-e3b5-4cd8-9b99-efe4369742da},37.17968750000,29.97021059000,fe2694c9-4547-414a-b5f7-cea342db37ae,37.17968750000,29.97021059000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,56099987","11,2","265","266","8,95","8,18","73,04","9,25",,,,,Public,,S2009
"25",{f11a8cf1-eadc-453a-8db9-5bab4bd75f61},42.25000000000,29.97461058000,630400c7-eff6-40,42.25000000000,29.97000000000,"1335",{f11a8cf1-eadc-453a-8db9-5bab4bd75f61},42.25000000000,29.97461058000,630400c7-eff6-4076-9135-df0e79858281,42.25000000000,29.97461058000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,07999992","10,89","240","246","8,1","8,47","77,78","31,89",,,,,Public,,S2009
"26",{c043b6fe-c954-485f-a6a9-cbfe5a68e758},47.85156250000,38.52761362000,dbfb1c95-5fc6-47,47.85000000000,38.53000000000,"1336",{c043b6fe-c954-485f-a6a9-cbfe5a68e758},47.85156250000,38.52761362000,dbfb1c95-5fc6-4731-b0b8-40ae53f487e6,47.85156250000,38.52761362000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,93000031","12,38","255","260","7,98","8,51","68,74","21,86",,,,,Public,,S2009
"28",{af144d35-edee-4969-85fa-1f72949d75d4},39.69921875000,29.97461061000,8be86800-45a5-4f,39.70000000000,29.97000000000,"1338",{af144d35-edee-4969-85fa-1f72949d75d4},39.69921875000,29.97461061000,8be86800-45a5-4f84-b6bf-98e7ded94323,39.69921875000,29.97461061000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,10900021","9,81","236","233","7,75","5,99","61,06","27,51",,,,,Public,,S2009
"29",{c4e722d2-1632-42b4-a833-6062487c3944},41.24218750000,29.96971068000,f64d67be-501d-40,41.24000000000,29.97000000000,"1339",{c4e722d2-1632-42b4-a833-6062487c3944},41.24218750000,29.96971068000,f64d67be-501d-4056-b2dd-58390a699853,41.24218750000,29.96971068000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,84399986","10,7","214","235","8,08","7,49","70","22,82",,,,,Public,,S2009
"30",{9cadd405-5db5-4b2d-abf1-14bedbe3f749},46.00000000000,32.53913997000,be62fa94-16f1-43,46.00000000000,32.54000000000,"1340",{9cadd405-5db5-4b2d-abf1-14bedbe3f749},46.00000000000,32.53913997000,be62fa94-16f1-4342-9626-251b5f61e7df,46.00000000000,32.53913997000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,22200012",,"232",,,,,,,,,,Public,,S2009
"31",{e0f14188-edd1-4356-b043-c82c7426d331},35.96484375000,31.11933946000,166a4257-9600-40,35.96000000000,31.12000000000,"1341",{e0f14188-edd1-4356-b043-c82c7426d331},35.96484375000,31.11933946000,166a4257-9600-40bc-8224-ace683044305,35.96484375000,31.11933946000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,22200012",,"216",,,,,,,,,,Public,,S2009
"32",{0b849def-a8b6-4256-b42d-e74967c1bab3},44.81640625000,34.24841212000,4dd1f649-d0d3-45,44.82000000000,34.25000000000,"1342",{0b849def-a8b6-4256-b42d-e74967c1bab3},44.81640625000,34.24841212000,4dd1f649-d0d3-459f-930c-8d1777438239,44.81640625000,34.24841212000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,32199955",,"252",,,,,,,,,,Public,,S2009
"33",{ab4189f4-1dd1-41e5-b87d-4a6e0dbe7602},32.56640625000,32.81941162000,78a5a6ee-d9e1-41,32.57000000000,32.82000000000,"1343",{ab4189f4-1dd1-41e5-b87d-4a6e0dbe7602},32.56640625000,32.81941162000,78a5a6ee-d9e1-4144-a3d7-5e0cc9a8068d,32.56640625000,32.81941162000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,204",,"213",,,,,,,,,,Public,,S2009
"34",{b6fb23c1-52fe-4aa2-9150-54510955eee9},25.96484375000,24.26630865000,9f4f292b-305d-41,25.96000000000,24.27000000000,"1344",{b6fb23c1-52fe-4aa2-9150-54510955eee9},25.96484375000,24.26630865000,9f4f292b-305d-4106-a1f1-945b2bc684b7,25.96484375000,24.26630865000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,5630002",,"231",,,,,,,,,,Public,,S2009
"36",{df512f74-c81d-4814-936d-e0a7d5fc69f7},27.99609375000,27.12040959000,e65731ee-6657-4d,28.00000000000,27.12000000000,"1345",{df512f74-c81d-4814-936d-e0a7d5fc69f7},27.99609375000,27.12040959000,e65731ee-6657-4df6-b1d1-c6f6af610c53,27.99609375000,27.12040959000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,03299999",,"208",,,,,,,,,,Public,,S2009
"38",{c8caae31-63e3-458f-94c5-e711923c189f},40.22656250000,35.68251308000,f385a2e8-1090-4f,40.23000000000,35.68000000000,"1346",{c8caae31-63e3-458f-94c5-e711923c189f},40.22656250000,35.68251308000,f385a2e8-1090-4fbe-8482-3062643226ec,40.22656250000,35.68251308000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,25",,"250",,,,,,,,,,Public,,S2009
