fid,ObjectId,GS Type,Sample Site,No_civique,Species Code,Species Latin,ESSENCE_AN,DBH,Date_relev,Longitude,Latitude,GlobalID
14060,204895,Street,Rue Sainte-Catherine Ouest,1647,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,20,3/5/2012 12:00:00 AM,-73.578733,45.49437,ef960831-1c1f-43bc-9ec0-e79b5e4f15a5
14061,204896,Street,Rue Sainte-Catherine Ouest,1653,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,18,3/5/2012 12:00:00 AM,-73.578851,45.494266,8dc640ae-d4b1-443b-9198-76c6b68fd174
14062,204897,Street,Rue Sainte-Catherine Ouest,1675,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,15,3/5/2012 12:00:00 AM,-73.579186,45.493983,a790258c-9f48-435f-9c2c-769f36f58463
14063,204898,Street,Rue Sainte-Catherine Ouest,1675,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,16,3/5/2012 12:00:00 AM,-73.578989,45.494149,09fa0019-9e1c-49bc-b0f9-e1f50889c88e
14064,204899,Street,Rue Sainte-Catherine Ouest,1675,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,12,3/5/2012 12:00:00 AM,-73.579062,45.494086,b2413ea1-4e7a-4768-9f5d-7886bea0472e
15520,205939,Street,Rue Sherbrooke Ouest,1931,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,6,3/6/2012 12:00:00 AM,-73.583893,45.494291,c8cca993-9250-4f07-8917-837b8599ec0e
4320,195943,Street,Avenue Atwater,3500,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/12/2015 12:00:00 AM,-73.589812,45.492675,7fee0a0c-c97c-425b-8f2e-6e50ad297fef
6459,198068,Street,Boulevard de Maisonneuve Ouest,1600,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/11/2015 12:00:00 AM,-73.579558,45.495296,c6a992c4-fde9-4c56-9a77-9f0e6087f8c7
6461,198070,Street,Boulevard de Maisonneuve Ouest,1640,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.5799,45.495003,29f30465-26b8-4248-bd2e-a54d6388a708
6462,198071,Street,Boulevard de Maisonneuve Ouest,1684,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.580225,45.494724,165bc7a6-bcf2-4506-800e-fb98fabed043
6463,198072,Street,Boulevard de Maisonneuve Ouest,1684,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.5803,45.494666,6a61dd3e-bf7b-40f7-bb85-1d6a401909b0
6465,198074,Street,Boulevard de Maisonneuve Ouest,1800,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.580616,45.4944,90971d09-f0df-4379-88de-579d7682bc03
6474,198083,Street,Boulevard de Maisonneuve Ouest,2100,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.583339,45.492077,754f164a-8520-4e48-b803-00700140dbfc
6477,198086,Street,Boulevard de Maisonneuve Ouest,2186,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/11/2015 12:00:00 AM,-73.584406,45.491171,a0fe9f98-066f-42c3-8050-6012672f9cd3
6488,198097,Street,Chemin Barat,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,30,2/29/2012 12:00:00 AM,-73.588945,45.491554,e272340d-c152-4078-b790-0184e4f706e9
6489,198098,Street,Chemin Barat,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,33,2/29/2012 12:00:00 AM,-73.589105,45.491406,1b66e3ca-003c-44ba-8440-3060c901ed36
6490,198099,Street,Chemin Barat,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,34,2/29/2012 12:00:00 AM,-73.589177,45.491343,30362844-b629-4f0a-b014-b73587734c2a
6491,198100,Street,Chemin Barat,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,35,2/29/2012 12:00:00 AM,-73.589243,45.49128,21d5ed1f-1181-414e-a85f-f4f4b533c5ad
6492,198101,Street,Chemin Barat,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,39,2/29/2012 12:00:00 AM,-73.589313,45.491215,5b976bf4-4e45-479c-933b-4f1c68b79fb9
6493,198102,Street,Chemin Barat,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,41,2/29/2012 12:00:00 AM,-73.589392,45.49115,d5e62f7a-29a9-4366-9793-f5a6ca190352
6501,198110,Street,Chemin De Breslay,3011,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,50,10/4/2017 12:00:00 AM,-73.590057,45.492035,47089f4a-9421-4dab-a034-af394cfc34fe
6502,198111,Street,Chemin De Breslay,3011,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/9/2016 12:00:00 AM,-73.590246,45.492001,4c52950b-20b8-4078-915c-485797e73e2e
6503,198112,Street,Chemin De Breslay,3017,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,46,2/29/2012 12:00:00 AM,-73.590575,45.491918,2ff84450-d63f-4ff8-a0bb-097769df0741
6504,198113,Street,Chemin De Breslay,3017,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,46,2/29/2012 12:00:00 AM,-73.590435,45.491954,60926873-4f09-4209-ae34-f25a66e926a2
6507,198116,Street,Chemin De Breslay,3023,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,46,2/29/2012 12:00:00 AM,-73.590695,45.491868,4cac655d-e5fd-4e3a-81f5-6b9e660281bb
6513,198122,Street,Chemin De Breslay,3023,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,38,2/29/2012 12:00:00 AM,-73.590791,45.491801,b7291636-29cd-4af6-afb3-309e1f088fb0
6518,198127,Street,Chemin De Breslay,3029,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,41,2/29/2012 12:00:00 AM,-73.590865,45.491733,9964a00d-aaae-4b5f-82e7-5bc16c575b32
6526,198135,Street,Chemin De Breslay,3029,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,42,2/29/2012 12:00:00 AM,-73.590919,45.491652,c4190541-0114-4b4b-b549-ba0b32e5a13e
6650,198259,Street,Chemin De Breslay,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,54,12/13/2016 12:00:00 AM,-73.589729,45.492103,68987b2d-b3d3-44b2-a460-5bbcb4a5014e
6656,198265,Street,Chemin De Breslay,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,50,2/29/2012 12:00:00 AM,-73.589863,45.492073,f428d053-6464-42b7-9bfd-bc1c3d717f18
7772,198609,Street,Chemin De Breslay,3030,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/9/2016 12:00:00 AM,-73.590743,45.491637,9c3a2b43-d7d5-48e8-b899-9d5ecbed703b
7998,198835,Street,Boulevard de Maisonneuve Ouest,2325,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/15/2018 12:00:00 AM,-73.585598,45.49037,c353347c-e2bd-4137-a26d-0c14538dd35d
10575,201001,Street,Rue Lambert-Closse,2211,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/15/2011 12:00:00 AM,-73.586006,45.491611,c69f9ce3-7feb-47a9-91a8-e9db40fa25ed
10578,201004,Street,Rue Lambert-Closse,2211,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/23/2018 12:00:00 AM,-73.586534,45.491917,f5ac8232-a367-4076-ae5e-480a1fc7df75
10612,201038,Street,Rue Lambert-Closse,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.582941,45.489679,b600d96b-a81f-41c4-ae05-dfa5b2e7e304
10613,201039,Street,Rue Lambert-Closse,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.583,45.489715,28c169fa-2410-4352-b4a1-bd1fa5b92767
10614,201040,Street,Rue Lambert-Closse,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.583112,45.489783,21f5750e-4c31-4486-a789-cb283a3ee77f
10615,201041,Street,Rue Lambert-Closse,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.583241,45.489858,aac8fc1f-a1c6-4beb-ab5f-867baafe128d
10616,201042,Street,Rue Lambert-Closse,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.583354,45.489923,e1167bf8-2f7f-4c01-a8a3-c6c6938fe8dc
10617,201043,Street,Rue Lambert-Closse,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.583415,45.489952,fa90e0cc-989f-479b-9681-e93a70812c93
11098,201916,Street,Rue Lambert-Closse,2005,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,9/30/2019 12:00:00 AM,-73.585034,45.491045,6ce9214b-6b87-4805-b750-c4bfe14ecfc9
11099,201917,Street,Rue Lambert-Closse,2035,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,9/30/2019 12:00:00 AM,-73.585107,45.491085,d0daca0a-23d3-407a-a45c-6bba40089a9a
11104,201922,Street,Rue Lambert-Closse,2115,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,9/30/2019 12:00:00 AM,-73.585624,45.491391,36725b9e-a892-4c3f-b611-80f987dfd523
11105,201923,Street,Rue Lambert-Closse,2211,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/5/2017 12:00:00 AM,-73.585915,45.491557,c22bcceb-5f07-44e8-8f55-b710ec4a457d
11106,201924,Street,Rue Lambert-Closse,2211,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,9/30/2019 12:00:00 AM,-73.586143,45.491692,74e2c0a3-b0f9-4ba0-aa80-65dc7f1dad39
11107,201925,Street,Rue Lambert-Closse,2211,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/23/2018 12:00:00 AM,-73.586415,45.491849,556dbadd-7395-44f7-bfb9-8aaf0da3ffa2
11109,201927,Street,Rue Lambert-Closse,2211,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/15/2011 12:00:00 AM,-73.586663,45.491993,a2aa48ce-b12f-4faf-8661-af1538d9a595
12415,204439,Street,Rue Saint-Marc,2000,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2021 12:00:00 AM,-73.581937,45.493625,37424a91-45cf-43f1-a5fe-a4b01659bc74
12422,204441,Street,Rue Saint-Marc,2100,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2021 12:00:00 AM,-73.582316,45.493845,6f3163a3-d828-4a95-ab44-63c1e1ff9a58
12815,204443,Street,Rue Saint-Marc,2150,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.582532,45.493967,f1238595-4a5d-4207-9ab6-f22c07687661
12818,204444,Street,Rue Saint-Marc,2310,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/1/2014 12:00:00 AM,-73.583209,45.494371,e82a5847-41cc-4d81-8f03-abc5268a1d2c
13029,204253,Street,Rue Saint-Mathieu,1210,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/4/2020 12:00:00 AM,-73.577883,45.492944,dee62eb8-b1bb-4415-ac41-07199082687b
13032,204256,Street,Rue Saint-Mathieu,1212,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/4/2020 12:00:00 AM,-73.577966,45.492989,1679e0ed-1d10-448c-8a92-b228fe54f62e
13139,204363,Street,Rue Saint-Mathieu,1232,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/11/2018 12:00:00 AM,-73.578294,45.493187,b4903fc9-c1fe-4448-a5ea-95179fbca84b
13177,204401,Street,Rue Saint-Marc,1245,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,8,12/4/2017 12:00:00 AM,-73.579333,45.492268,91ab9550-80cb-4d46-920f-b30ec1601d87
13179,204403,Street,Rue Saint-Marc,1259,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2021 12:00:00 AM,-73.579724,45.492499,46dffc58-6b06-411f-b33c-ae6207d9fe8e
13181,204405,Street,Rue Saint-Marc,1275,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/12/2018 12:00:00 AM,-73.580067,45.4927,057d7e62-c620-4bd2-bb8e-5bfdd2f1b78e
13182,204406,Street,Rue Saint-Marc,1283,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2012 12:00:00 AM,-73.580162,45.492758,00b80b4d-50d7-4886-ae97-37904b24f7b8
13184,204408,Street,Rue Saint-Marc,1431,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.580972,45.493235,e5d9647b-5918-4398-be93-3f05c9fb2c2d
13185,204409,Street,Rue Saint-Marc,1439,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.581095,45.493306,2b3963e5-0f6f-4307-bee3-a46a8d214260
13186,204410,Street,Rue Saint-Marc,1441,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/12/2018 12:00:00 AM,-73.581227,45.493378,dd1cbf96-e2c2-49bb-934f-5070a1c19782
13193,204417,Street,Rue Saint-Marc,2155,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,11/7/2016 12:00:00 AM,-73.582366,45.49403,7b9fd940-daeb-46be-9d84-0669f58a8f4e
13198,204422,Street,Rue Saint-Marc,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2012 12:00:00 AM,-73.580618,45.493019,862cf9e9-cf71-4a3e-a765-a1465470c97c
13200,204424,Street,Rue Saint-Marc,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/30/2019 12:00:00 AM,-73.577812,45.491397,f71f8cc9-6179-4b0c-ad8a-6c33e352235c
13202,204426,Street,Rue Saint-Marc,1228,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2012 12:00:00 AM,-73.579191,45.49203,80c07b63-40fe-46a4-bcff-2168c52870bc
13203,204427,Street,Rue Saint-Marc,1240,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/12/2018 12:00:00 AM,-73.579429,45.492169,65f1b797-91e2-4323-b358-ad6892330949
13204,204428,Street,Rue Saint-Marc,1240,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2021 12:00:00 AM,-73.579246,45.492153,69ec94a2-b557-459d-8086-1458c536439f
13210,204434,Street,Rue Saint-Marc,1406,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/30/2019 12:00:00 AM,-73.580705,45.492911,cab93bb7-e4d0-4997-961f-2205f871164b
13216,204447,Street,Rue Saint-Mathieu,1235,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/10/2017 12:00:00 AM,-73.578858,45.493677,23c53568-a12e-4ce0-846d-8065ea2ac6ac
13219,204449,Street,Rue Saint-Mathieu,1439,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/3/2018 12:00:00 AM,-73.580048,45.494369,485e4b2a-0b26-433a-9e20-fc3457d6f622
13221,204450,Street,Rue Saint-Mathieu,1445,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/12/2019 12:00:00 AM,-73.580322,45.494526,35b07b40-3ecf-4d25-9b6c-d08e645f3304
13225,204452,Street,Rue Saint-Mathieu,2055,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/1/2014 12:00:00 AM,-73.580691,45.494742,9b7d4873-eb54-4abb-a19d-f8b09d0bcd55
13227,204453,Street,Rue Saint-Mathieu,2121,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/10/2017 12:00:00 AM,-73.581016,45.494935,3a081a3d-156c-4106-b517-6a6c2901090a
13609,204029,Street,Rue Saint-Mathieu,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/4/2020 12:00:00 AM,-73.576684,45.492407,89438288-0ac4-4261-874b-cc657ab43261
13615,204035,Street,Rue Sainte-Catherine Ouest,2301,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.583994,45.489849,926b35be-f11f-4b9b-80ad-3746323d2af1
13616,204036,Street,Rue Sainte-Catherine Ouest,2301,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,7/1/2015 12:00:00 AM,-73.584141,45.489725,4de80784-f15e-463f-9f7d-68eaa7f78819
13627,204464,Street,Rue Saint-Mathieu,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/10/2017 12:00:00 AM,-73.579456,45.494023,d1f6bb91-23f5-406b-8235-e017b4de3f1f
13629,204466,Street,Rue Saint-Mathieu,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/3/2018 12:00:00 AM,-73.579566,45.494084,e0dd5c0b-0ec8-45c4-a39d-305dc2510643
13637,204474,Street,Rue Saint-Mathieu,1262,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.57875,45.493452,f0848434-76d1-4264-92c3-41be579c07d7
13641,204478,Street,Rue Saint-Mathieu,1278,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.57903,45.493609,82ad555f-69c7-4507-b355-aad33f16c67a
13665,204502,Street,Rue Saint-Mathieu,1420,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/28/2013 12:00:00 AM,-73.579757,45.494037,336516e3-7f92-469b-8a93-4dedf032c115
13683,204520,Street,Rue Saint-Mathieu,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/4/2020 12:00:00 AM,-73.576781,45.492323,8bd3be58-a036-4005-92c8-934e5ed99d99
14186,205021,Street,Rue Sherbrooke Ouest,1900,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/22/2014 12:00:00 AM,-73.583543,45.494361,a16a5690-6831-41cc-ac75-adf3bfb26039
14187,205022,Street,Rue Sherbrooke Ouest,1950,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2018 12:00:00 AM,-73.583617,45.494274,38625cfe-67ba-443a-9bbf-1d7c3bba9154
14190,205025,Street,Rue Sherbrooke Ouest,1980,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/22/2014 12:00:00 AM,-73.584022,45.493817,4e394000-6219-47eb-a2cc-5734c42376e6
14191,205026,Street,Rue Sherbrooke Ouest,2000,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,11/23/2016 12:00:00 AM,-73.584101,45.493729,4f584afe-30fe-4350-8b34-5535f5a74872
14192,205027,Street,Rue Sherbrooke Ouest,2000,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/22/2014 12:00:00 AM,-73.584199,45.493625,327d2682-e6e2-4dae-837a-0bd48617f62c
14197,205032,Street,Rue Sherbrooke Ouest,2082,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,11/23/2016 12:00:00 AM,-73.585241,45.492943,dfa98477-ce4d-4c61-a071-e3d9b82d8ccf
14210,205045,Street,Rue Sherbrooke Ouest,2162,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2018 12:00:00 AM,-73.586155,45.492396,00ef1946-381d-4599-adb6-ef4487cd8685
14214,205049,Street,Rue Sherbrooke Ouest,2330,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2018 12:00:00 AM,-73.58727,45.4917,21571425-633c-4fd2-ad90-ee1679fc02ac
14363,205198,Street,Rue Tupper,2121,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/24/2018 12:00:00 AM,-73.581644,45.49051,b1a2799a-c33b-4f71-a582-203a62dfbf40
14373,205208,Street,Rue Tupper,1844,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.579264,45.492475,3e2228b8-181d-49ea-8881-fb257a7329c8
14374,205209,Street,Rue Tupper,1844,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/5/2016 12:00:00 AM,-73.579361,45.49239,b9979c02-f804-42a3-bc2f-65d4e90a958b
14375,205210,Street,Rue Tupper,1844,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,24,1/19/2012 12:00:00 AM,-73.579054,45.492655,9725981d-f082-4e32-8a4d-429814224b7d
14388,205223,Street,Rue Tupper,2150,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/16/2017 12:00:00 AM,-73.582055,45.489985,6043e145-982f-4993-85aa-2319aae86c4c
14389,205224,Street,Rue Tupper,2150,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/16/2017 12:00:00 AM,-73.581947,45.490075,822586b1-2725-4d7e-a0fa-6121653a5f5b
15109,206325,Street,Rue du Fort,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2019 12:00:00 AM,-73.582907,45.492763,67ee582f-3130-4181-9394-faf53791e4aa
15119,206335,Street,Rue du Fort,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2019 12:00:00 AM,-73.584079,45.49339,4865d22f-8b85-47df-a765-5b355b9485c1
15933,205570,Street,Rue Sherbrooke Ouest,1600,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/4/2019 12:00:00 AM,-73.581886,45.496238,ab8b0f74-887c-4b72-8578-78b8900e871d
15935,205572,Street,Rue Sherbrooke Ouest,1620,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/4/2019 12:00:00 AM,-73.582018,45.496086,9aec06cd-aba4-4110-8d5f-d4391baad19a
15939,205576,Street,Rue Sherbrooke Ouest,1818,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2018 12:00:00 AM,-73.582663,45.495357,ce2a1131-77c4-4231-8a57-cd45a0c2f5b3
4917,196116,Street,Avenue Hope,1201,JUNI,Juglans nigra,Eastern Black Walnut,5,8/6/2013 12:00:00 AM,-73.581163,45.489834,1a8e73c7-c97e-42ae-94fe-10cbe5eac408
3318,43821,Parc,HENRI-DUNANT,N/A,MAPRRI,Malus prunifolia 'Rinki',Rinki Plum-leaved Crab Apple,11,1/27/2017 12:00:00 AM,-73.581939,45.489603,5dec251b-5989-43b3-a81f-22de9fe1d4df
3327,43830,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,16,1/27/2017 12:00:00 AM,-73.582049,45.489571,e01fd638-b246-4c91-9697-02ec0beccb86
3331,43834,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,18,1/27/2017 12:00:00 AM,-73.582122,45.489582,8578badc-4157-479a-a49b-f2f78aa2dc0b
3335,43838,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,14,1/27/2017 12:00:00 AM,-73.58216,45.489588,e4155351-2f3d-4d13-b583-0222e31d8fc0
3339,43842,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,13,1/27/2017 12:00:00 AM,-73.582195,45.489596,e1edcaa9-0393-4c31-8571-5aba7f61348a
3340,43843,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,18,1/27/2017 12:00:00 AM,-73.582228,45.489603,984426fe-ea3b-4b91-a1c6-aed693924fff
3342,43845,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,19,1/27/2017 12:00:00 AM,-73.582219,45.489632,4056d89a-fbb5-49b8-ae50-7c8c2324e985
3343,43846,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,16,1/27/2017 12:00:00 AM,-73.582197,45.489657,1de8c1ee-d9ba-4af5-9bce-467505c9b4d1
3344,43847,Parc,HENRI-DUNANT,N/A,MAXXRO,Malus x 'Royalty',Royalty Crab Apple,23,1/27/2017 12:00:00 AM,-73.582214,45.489688,868548cb-070c-4c23-8759-744041728b28
2127,43456,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,14,1/27/2017 12:00:00 AM,-73.580493,45.489429,982f078a-8b71-4c2e-a7de-facc5c45972b
2132,43461,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,14,1/27/2017 12:00:00 AM,-73.580513,45.489392,5428c214-8699-4d51-9a02-28d0c2567681
2143,43472,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,15,1/27/2017 12:00:00 AM,-73.580559,45.489451,a7226d89-4372-4e49-aae4-a0be0faebbf2
2146,43475,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,12,1/27/2017 12:00:00 AM,-73.58059,45.489422,383dd239-4a80-422e-a9c4-4e1e7f4ea1b1
2153,43482,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,13,1/27/2017 12:00:00 AM,-73.580622,45.489387,edad4101-8aa1-4d71-a5ea-ed4e6dcdaa20
2175,43504,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,17,1/27/2017 12:00:00 AM,-73.580626,45.489482,1272c68b-e576-4707-b3b6-3ed4779674df
2182,43511,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,16,1/27/2017 12:00:00 AM,-73.58066,45.489446,ea275093-4cff-4098-beb6-427582edb569
2265,43594,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,14,1/27/2017 12:00:00 AM,-73.580672,45.489501,2eb3dab4-0df1-4cc0-8a6f-0f65bbd272b3
2271,43600,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,17,1/27/2017 12:00:00 AM,-73.580709,45.489464,64b27ccb-2cb0-476e-93da-698e760e86ee
2347,43676,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,17,1/27/2017 12:00:00 AM,-73.580715,45.489522,81a51e84-f934-403c-a3fa-50d630dcfe82
2358,43687,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,14,1/27/2017 12:00:00 AM,-73.580759,45.489551,5d9fde53-48c1-4e19-888e-61acbcf79258
2365,43694,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,12,1/27/2017 12:00:00 AM,-73.580792,45.489504,4efe66aa-3984-4046-beac-3168b0fa464b
2370,43699,Parc,HECTOR-TOE-BLAKE,N/A,MAXXTH,Malus x 'Thunderchild',Thunderchild Crab Apple,14,1/27/2017 12:00:00 AM,-73.580819,45.489573,dc852b99-4f02-4396-ab7c-3db085bd1ea0
