fid,Sample.Site,Site Code,Species.Code,Species Latin,Genus,Latitude,Longitude,DBH,DBH Round,Basal.Area,Subsite Code,GS Type,Classification,Index
916,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461558,-73.631791,16.7,17,0.0226865,T86,Park,Public,1047
917,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461567,-73.631845,16.8,17,0.0226865,T86,Park,Public,1048
981,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461661,-73.632048,33.8,34,0.090746,T86,Park,Public,1049
999,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461629,-73.631973,46.3,46,0.166106,T86,Park,Public,1050
1056,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461611,-73.632099,65.9,66,0.341946,T86,Park,Public,1052
1095,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461562,-73.632021,77.1,77,0.4654265,T86,Park,Public,1053
1078,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.459911,-73.63163,71.2,71,0.3957185,T87,Park,Public,1057
1100,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460207,-73.63216,79.2,79,0.4899185,T91,Park,Public,1062
1111,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460362,-73.631156,86.7,87,0.5941665,T92,Park,Public,1064
1048,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.461193,-73.63228,63,63,0.3115665,T94,Park,Public,1069
1070,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460572,-73.632012,68.9,69,0.3737385,T95,Park,Public,1071
1118,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460594,-73.632177,116.7,117,1.0745865,T95,Park,Public,1072
1032,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.459939,-73.631166,61.3,61,0.2920985,T97,Park,Public,1073
1103,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.459871,-73.631156,80.1,80,0.5024,T97,Park,Public,1074
1039,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460566,-73.633353,62.1,62,0.301754,T98,Park,Public,1076
1026,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460778,-73.632543,60.4,60,0.2826,T103,Park,Public,1086
1098,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460688,-73.632468,78.8,79,0.4899185,T103,Park,Public,1087
1012,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460822,-73.634038,54.2,54,0.228906,T107,Park,Public,1091
1058,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460808,-73.629851,66.3,66,0.341946,T113,Park,Public,1102
1088,TRENHOLME,P6,ACSA,Acer Saccharinum,Acer,45.460773,-73.629761,73.3,73,0.4183265,T113,Park,Public,1103
920,TRENHOLME,P6,ACSA,Acer Saccharinum 'Pyramidalis',Acer,45.460436,-73.629789,17.5,18,0.025434,T116,Park,Public,1111
1158,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457833,-73.649068,38.7,39,0.1193985,W28,Park,Public,1158
1165,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457732,-73.649105,41.9,42,0.138474,W28,Park,Public,1165
1166,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457617,-73.648798,42.1,42,0.138474,W3,Park,Public,1166
1167,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457832,-73.649389,42.2,42,0.138474,W27,Park,Public,1167
1173,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457728,-73.648911,45.2,45,0.1589625,W28,Park,Public,1173
1184,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457527,-73.64857,52.3,52,0.212264,W6,Park,Public,1184
1185,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457561,-73.648411,52.8,53,0.2205065,W12,Park,Public,1185
1188,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457583,-73.648695,54,54,0.228906,W31,Park,Public,1188
1194,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.458555,-73.650116,55.7,56,0.246176,W14,Park,Public,1194
1202,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.458305,-73.650332,60.3,60,0.2826,W15,Park,Public,1202
1207,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.458463,-73.65019,64.9,65,0.3316625,W14,Park,Public,1207
1210,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.458209,-73.650405,66.2,66,0.341946,W15,Park,Public,1210
1215,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457542,-73.648013,72.1,72,0.406944,W17,Park,Public,1215
1216,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457332,-73.648404,74,74,0.429866,W24,Park,Public,1216
1217,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.457273,-73.648384,75.8,76,0.453416,W24,Park,Public,1217
1220,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.4576762,-73.6479533,81.6,82,0.527834,W13,Park,Public,1220
1221,WILLIAM-BOWIE,P7,ACSA,Acer Saccharinum,Acer,45.45749,-73.648237,82.9,83,0.5407865,W18,Park,Public,1221
135,St. Catherine de Sienne Church,I4,ACSA,Acer Saccharinum,Acer,45.4609601,-73.6435441,70.6,71,0.3957185,CC2,Inst,Private,1261
136,St. Catherine de Sienne Church,I4,ACSA,Acer Saccharinum,Acer,45.4608446,-73.6436363,19,19,0.0283385,CC8,Inst,Private,1262
263,College Prep International,I7,ACSA,Acer Saccharinum,Acer,45.4541237,-73.6422436,48.8,49,0.1884785,CP2,Inst,Private,1279
1,St. Ignatius Church,I1,ACSA,Acer Saccharinum,Acer,45.4576223,-73.642785,67.1,67,0.3523865,IG5,Inst,Private,1284
16,St. Ignatius Church,I1,ACSA,Acer Saccharinum,Acer,45.4581065,-73.6422184,116.6,117,1.0745865,IG1,Inst,Private,1299
17,St. Ignatius Church,I1,ACSA,Acer Saccharinum,Acer,45.4574727,-73.642432,48.3,48,0.180864,IG2,Inst,Private,1300
516,Judith Jasmine School,I15,ACSA,Acer Saccharinum,Acer,45.4625857,-73.6398534,82.7,83,0.5407865,J17,Inst,Private,1314
548,Judith Jasmine School,I15,ACSA,Acer Saccharinum,Acer,45.462725,-73.639323,13.8,14,0.015386,J7,Inst,Private,1346
284,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.4622156,-73.6261691,21,21,0.0346185,KP8,Inst,Private,1361
285,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.4621725,-73.6260387,20.8,21,0.0346185,KP8,Inst,Private,1362
286,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.462119,-73.626063,25.1,25,0.0490625,KP2,Inst,Private,1363
287,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.462074,-73.626146,17,17,0.0226865,KP2,Inst,Private,1364
288,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.462027,-73.626229,26,26,0.053066,KP2,Inst,Private,1365
289,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.461984,-73.626318,25.4,25,0.0490625,KP2,Inst,Private,1366
290,Kells Primary Academy,I9,ACSA,Acer Saccharinum,Acer,45.461941,-73.626401,23.9,24,0.045216,KP2,Inst,Private,1367
443,Loyola High School,I11,ACSA,Acer Saccharinum,Acer,45.4570497,-73.6396049,75.4,75,0.4415625,LH12,Inst,Private,1464
471,Loyola High School,I11,ACSA,Acer Saccharinum,Acer,45.4562018,-73.6390675,92,92,0.664424,LH4,Inst,Private,1492
18,St. Ignatius Church,I1,ACSA,Acer Saccharinum,Acer,45.4574753,-73.642918,37.2,37,0.1074665,STL2,Inst,Private,1493
379,St. Luc Annexe,I10,ACSA,Acer Saccharinum,Acer,45.4573545,-73.6427515,45,45,0.1589625,STL14,Inst,Private,1495
380,St. Luc Annexe,I10,ACSA,Acer Saccharinum,Acer,45.4572761,-73.6428088,73.4,73,0.4183265,STL14,Inst,Private,1496
381,St. Luc Annexe,I10,ACSA,Acer Saccharinum,Acer,45.4571917,-73.6428886,55.5,56,0.246176,STL1,Inst,Private,1497
382,St. Luc Annexe,I10,ACSA,Acer Saccharinum,Acer,45.4571092,-73.6429513,67.3,67,0.3523865,STL1,Inst,Private,1498
383,St. Luc Annexe,I10,ACSA,Acer Saccharinum,Acer,45.4570243,-73.6430274,62.9,63,0.3115665,STL5,Inst,Private,1499
395,St. Luc Annexe,I10,ACSA,Acer Saccharinum,Acer,45.4572576,-73.6441657,60.3,60,0.2826,STL10,Inst,Private,1511
10,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4667398,-73.6349386,71.9,72,0.406944,SM10,Inst,Private,1610
22,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4677074,-73.633381,13.2,13,0.0132665,SM13,Inst,Private,1622
24,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4676601,-73.633325,48.3,48,0.180864,SM13,Inst,Private,1624
42,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4679352,-73.633917,73.8,74,0.429866,SM19,Inst,Private,1641
43,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4679035,-73.633806,34.7,35,0.0961625,SM19,Inst,Private,1642
57,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.466535,-73.634413,46.4,46,0.166106,SM5,Inst,Private,1656
59,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.466634,-73.634674,41.7,42,0.138474,SM5,Inst,Private,1658
60,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4678101,-73.633638,45.3,45,0.1589625,SM6,Inst,Private,1659
61,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.467768,-73.633556,48.6,49,0.1884785,SM6,Inst,Private,1660
62,St. Monica School,I16,ACSA,Acer Saccharinum,Acer,45.4677424,-73.63344,61.5,62,0.301754,SM6,Inst,Private,1661
151,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4542769,-73.6435855,48.3,48,0.180864,SP3,Inst,Private,1666
156,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.453885,-73.6436041,80.3,80,0.5024,SP12,Inst,Private,1671
174,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4537406,-73.6433439,81.6,82,0.527834,SP13,Inst,Private,1689
182,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4536623,-73.6429463,109.6,110,0.94985,SP5,Inst,Private,1697
183,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4535501,-73.6430046,78.2,78,0.477594,SP5,Inst,Private,1698
210,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4538319,-73.6424726,41.4,41,0.1319585,SP7,Inst,Private,1725
211,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4539648,-73.6425859,84.1,84,0.553896,SP4,Inst,Private,1726
212,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4540838,-73.6428434,48,48,0.180864,SP16,Inst,Private,1727
213,St. Phillips Church,I5,ACSA,Acer Saccharinum,Acer,45.4541,-73.6429,44.8,45,0.1589625,SP16,Inst,Private,1728
216,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4623449,-73.6379363,7.1,7,0.0038465,YW6,Inst,Private,1788
226,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4620145,-73.6382826,59.1,59,0.2732585,YW7,Inst,Private,1798
228,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4620996,-73.6384519,54.4,54,0.228906,YW3,Inst,Private,1800
229,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4620166,-73.6384559,54.5,55,0.2374625,YW7,Inst,Private,1801
230,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4620446,-73.6385512,52.4,52,0.212264,YW7,Inst,Private,1802
231,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4620679,-73.6386363,46,46,0.166106,YW7,Inst,Private,1803
232,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.46213,-73.6388174,81.6,82,0.527834,YW3,Inst,Private,1804
252,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4627324,-73.6382437,65,65,0.3316625,YW8,Inst,Private,1824
253,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4626863,-73.6381277,19.5,20,0.0314,YW8,Inst,Private,1825
255,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4626,-73.6379229,21.3,21,0.0346185,YW1,Inst,Private,1827
259,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4624749,-73.6378588,62,62,0.301754,YW1,Inst,Private,1831
260,Ywen Kuok Buddhist Temple,I6,ACSA,Acer Saccharinum,Acer,45.4624223,-73.6378923,49.7,50,0.19625,YW6,Inst,Private,1832
2740,N/A,S107,ACSA,Acer saccharinum,Acer,-73.640612,45.460368,48.4,48,0.180864,S107,Row,Public,1851
2741,N/A,S107,ACSA,Acer saccharinum,Acer,-73.640744,45.460413,85.9,86,0.580586,S107,Row,Public,1852
2763,N/A,S107,ACSA,Acer saccharinum,Acer,-73.641002,45.460516,47.4,47,0.1734065,S107,Row,Public,1853
2765,N/A,S2,ACSA,Acer saccharinum,Acer,-73.637889,45.459382,65.1,65,0.3316625,S2,Row,Public,1870
2766,N/A,S2,ACSA,Acer saccharinum,Acer,-73.637978,45.459418,126.5,127,1.2661265,S2,Row,Public,1871
2767,N/A,S2,ACSA,Acer saccharinum,Acer,-73.637793,45.459346,101.6,102,0.816714,S2,Row,Public,1872
2768,N/A,S2,ACSA,Acer saccharinum,Acer,-73.63761,45.459274,74.4,74,0.429866,S2,Row,Public,1873
2769,N/A,S2,ACSA,Acer saccharinum,Acer,-73.637704,45.45931,81.2,81,0.5150385,S2,Row,Public,1874
2770,N/A,S5,ACSA,Acer saccharinum,Acer,-73.62824,45.465458,45,45,0.1589625,S5,Row,Public,1911
2771,N/A,S5,ACSA,Acer saccharinum,Acer,-73.628056,45.465377,60.9,61,0.2920985,S5,Row,Public,1913
2773,N/A,S9,ACSA,Acer saccharinum,Acer,-73.632815,45.465318,55.8,56,0.246176,S9,Row,Public,1953
2774,N/A,S9,ACSA,Acer saccharinum,Acer,-73.632913,45.465376,35,35,0.0961625,S9,Row,Public,1954
2775,N/A,S9,ACSA,Acer saccharinum,Acer,-73.633238,45.465556,53.5,54,0.228906,S9,Row,Public,1955
2776,N/A,S9,ACSA,Acer saccharinum,Acer,-73.63347,45.465708,57.8,58,0.264074,S9,Row,Public,1956
2777,N/A,S9,ACSA,Acer saccharinum,Acer,-73.633588,45.465776,43.6,44,0.151976,S9,Row,Public,1957
2778,N/A,S9,ACSA,Acer saccharinum,Acer,-73.63401,45.46605,58.1,58,0.264074,S9,Row,Public,1958
2779,N/A,S9,ACSA,Acer saccharinum,Acer,-73.634256,45.466207,53.1,53,0.2205065,S9,Row,Public,1959
2780,N/A,S9,ACSA,Acer saccharinum,Acer,-73.634967,45.466526,61.6,62,0.301754,S9,Row,Public,1960
2781,N/A,S9,ACSA,Acer saccharinum,Acer,-73.635102,45.466575,55.1,55,0.2374625,S9,Row,Public,1961
2782,N/A,S9,ACSA,Acer saccharinum,Acer,-73.632653,45.465246,45.8,46,0.166106,S9,Row,Public,1962
2783,N/A,S10,ACSA,Acer saccharinum,Acer,-73.63056,45.464307,98.6,99,0.7693785,S10,Row,Public,1969
2784,N/A,S10,ACSA,Acer saccharinum,Acer,-73.631439,45.464689,51,51,0.2041785,S10,Row,Public,1972
2789,N/A,S10,ACSA,Acer saccharinum,Acer,-73.631771,45.464847,62.9,63,0.3115665,S10,Row,Public,1975
2747,N/A,S11,ACSA,Acer saccharinum,Acer,-73.639879,45.468409,99.1,99,0.7693785,S11,Row,Public,1982
2748,N/A,S11,ACSA,Acer saccharinum,Acer,-73.640834,45.468782,49.7,50,0.19625,S11,Row,Public,1989
2749,N/A,S11,ACSA,Acer saccharinum,Acer,-73.641115,45.468885,64.1,64,0.321536,S11,Row,Public,1991
2750,N/A,S12,ACSA,Acer saccharinum,Acer,-73.637432,45.467463,73.7,74,0.429866,S12,Row,Public,1998
2751,N/A,S13,ACSA,Acer saccharinum,Acer,-73.64613,45.455489,71.9,72,0.406944,S13,Row,Public,2001
2752,N/A,S13,ACSA,Acer saccharinum,Acer,-73.646282,45.455551,80,80,0.5024,S13,Row,Public,2002
2753,N/A,S13,ACSA,Acer saccharinum,Acer,-73.646416,45.455601,90.8,91,0.6500585,S13,Row,Public,2003
2754,N/A,S13,ACSA,Acer saccharinum,Acer,-73.646688,45.455713,73.3,73,0.4183265,S13,Row,Public,2004
2755,N/A,S13,ACSA,Acer saccharinum,Acer,-73.646944,45.455812,74.3,74,0.429866,S13,Row,Public,2005
2756,N/A,S13,ACSA,Acer saccharinum,Acer,-73.647981,45.456206,74.4,74,0.429866,S13,Row,Public,2009
2757,N/A,S13,ACSA,Acer saccharinum,Acer,-73.648129,45.456269,72.8,73,0.4183265,S13,Row,Public,2010
2758,N/A,S14,ACSA,Acer saccharinum,Acer,-73.643075,45.454309,88.2,88,0.607904,S14,Row,Public,2015
2759,N/A,S14,ACSA,Acer saccharinum,Acer,-73.643357,45.454421,66.1,66,0.341946,S14,Row,Public,2016
2760,N/A,S14,ACSA,Acer saccharinum,Acer,-73.643482,45.454471,59.4,59,0.2732585,S14,Row,Public,2017
2762,N/A,S14,ACSA,Acer saccharinum,Acer,-73.645198,45.45513,83.2,83,0.5407865,S14,Row,Public,2026
3690,N/A,S14,ACSA,Acer Saccharinum,Acer,-73.645533,45.455264,67.4,67,0.3523865,S14,Row,Public,2029
3691,N/A,S14,ACSA,Acer saccharinum,Acer,-73.645745,45.455345,88.9,89,0.6217985,S14,Row,Public,2030
3692,N/A,S15,ACSA,Acer saccharinum,Acer,-73.649493,45.456794,102.2,102,0.816714,S15,Row,Public,2031
3693,N/A,S15,ACSA,Acer saccharinum,Acer,-73.649621,45.456847,48.4,48,0.180864,S15,Row,Public,2032
3694,N/A,S15,ACSA,Acer saccharinum,Acer,-73.649763,45.456897,52.2,52,0.212264,S15,Row,Public,2033
3695,N/A,S15,ACSA,Acer saccharinum,Acer,-73.650054,45.457018,62.3,62,0.301754,S15,Row,Public,2034
3696,N/A,S15,ACSA,Acer saccharinum,Acer,-73.650623,45.457242,77.4,77,0.4654265,S15,Row,Public,2039
3697,N/A,S15,ACSA,Acer saccharinum,Acer,-73.650748,45.457282,68.7,69,0.3737385,S15,Row,Public,2040
3698,N/A,S15,ACSA,Acer saccharinum,Acer,-73.650835,45.457327,60.6,61,0.2920985,S15,Row,Public,2041
3699,N/A,S15,ACSA,Acer saccharinum,Acer,-73.650931,45.457363,73.1,73,0.4183265,S15,Row,Public,2042
3700,N/A,S15,ACSA,Acer saccharinum,Acer,-73.651042,45.457399,60.9,61,0.2920985,S15,Row,Public,2043
3721,N/A,S16,ACSA,Acer saccharinum,Acer,-73.646134,45.455336,57.5,58,0.264074,S16,Row,Public,2044
3722,N/A,S16,ACSA,Acer saccharinum,Acer,-73.647105,45.455712,101.9,102,0.816714,S16,Row,Public,2049
3723,N/A,S16,ACSA,Acer saccharinum,Acer,-73.648266,45.456161,79.2,79,0.4899185,S16,Row,Public,2055
3724,N/A,S16,ACSA,Acer saccharinum,Acer,-73.648424,45.456224,87.6,88,0.607904,S16,Row,Public,2056
3725,N/A,S17,ACSA,Acer saccharinum,Acer,-73.644399,45.454667,84,84,0.553896,S17,Row,Public,2059
3726,N/A,S17,ACSA,Acer saccharinum,Acer,-73.64492,45.454869,75.3,75,0.4415625,S17,Row,Public,2062
3727,N/A,S17,ACSA,Acer saccharinum,Acer,-73.645096,45.454937,95,95,0.7084625,S17,Row,Public,2063
3729,N/A,S17,ACSA,Acer saccharinum,Acer,-73.645451,45.455067,87.1,87,0.5941665,S17,Row,Public,2065
3732,N/A,S17,ACSA,Acer saccharinum,Acer,-73.645775,45.455201,71.1,71,0.3957185,S17,Row,Public,2066
3733,N/A,S17,ACSA,Acer saccharinum,Acer,-73.645913,45.455241,79.6,80,0.5024,S17,Row,Public,2067
3734,N/A,S18,ACSA,Acer saccharinum,Acer,-73.649133,45.456497,69.3,69,0.3737385,S18,Row,Public,2069
3735,N/A,S18,ACSA,Acer saccharinum,Acer,-73.650247,45.456932,86.2,86,0.580586,S18,Row,Public,2076
3736,N/A,S18,ACSA,Acer saccharinum,Acer,-73.650404,45.456995,89.8,90,0.63585,S18,Row,Public,2077
3737,N/A,S18,ACSA,Acer saccharinum,Acer,-73.650605,45.457076,153.1,153,1.8376065,S18,Row,Public,2078
3738,N/A,S19,ACSA,Acer saccharinum,Acer,-73.638187,45.460236,110.5,111,0.9671985,S19,Row,Public,2088
3739,N/A,S19,ACSA,Acer saccharinum,Acer,-73.638677,45.460425,96.7,97,0.7386065,S19,Row,Public,2091
3740,N/A,S20,ACSA,Acer saccharinum,Acer,-73.64604,45.463232,62.5,63,0.3115665,S20,Row,Public,2108
3741,N/A,S20,ACSA,Acer saccharinum,Acer,-73.646238,45.463304,52.9,53,0.2205065,S20,Row,Public,2109
3779,N/A,S23,ACSA,Acer saccharinum,Acer,-73.641184,45.461177,81.1,81,0.5150385,S23,Row,Public,2145
3780,N/A,S23,ACSA,Acer saccharinum,Acer,-73.642055,45.461523,19.1,19,0.0283385,S23,Row,Public,2150
3781,N/A,S24,ACSA,Acer saccharinum,Acer,-73.641701,45.468583,76.6,77,0.4654265,S24,Row,Public,2169
3782,N/A,S25,ACSA,Acer saccharinum,Acer,-73.636314,45.466483,97.9,98,0.753914,S25,Row,Public,2175
3784,N/A,S25,ACSA,Acer saccharinum,Acer,-73.636391,45.466515,75.6,76,0.453416,S25,Row,Public,2176
3789,N/A,S25,ACSA,Acer saccharinum,Acer,-73.637278,45.466847,54.3,54,0.228906,S25,Row,Public,2180
3790,N/A,S25,ACSA,Acer saccharinum,Acer,-73.637928,45.467098,81.2,81,0.5150385,S25,Row,Public,2183
3791,N/A,S28,ACSA,Acer saccharinum,Acer,-73.646095,45.460177,64.6,65,0.3316625,S28,Row,Public,2222
3792,N/A,S28,ACSA,Acer saccharinum,Acer,-73.646639,45.460388,107.9,108,0.915624,S28,Row,Public,2225
3793,N/A,S28,ACSA,Acer saccharinum,Acer,-73.647717,45.460805,63.6,64,0.321536,S28,Row,Public,2229
3794,N/A,S28,ACSA,Acer saccharinum,Acer,-73.647874,45.460872,47.3,47,0.1734065,S28,Row,Public,2231
3795,N/A,S28,ACSA,Acer saccharinum,Acer,-73.644848,45.459706,89,89,0.6217985,S28,Row,Public,2232
3796,N/A,S29,ACSA,Acer saccharinum,Acer,-73.634887,45.462476,63.8,64,0.321536,S29,Row,Public,2233
3797,N/A,S29,ACSA,Acer saccharinum,Acer,-73.635217,45.462611,69.8,70,0.38465,S29,Row,Public,2234
3798,N/A,S29,ACSA,Acer saccharinum,Acer,-73.635055,45.462544,55.8,56,0.246176,S29,Row,Public,2235
3799,N/A,S29,ACSA,Acer saccharinum,Acer,-73.635482,45.462697,100,100,0.785,S29,Row,Public,2237
3800,N/A,S29,ACSA,Acer saccharinum,Acer,-73.635777,45.462813,83.5,84,0.553896,S29,Row,Public,2240
3801,N/A,S29,ACSA,Acer saccharinum,Acer,-73.636,45.462907,56.1,56,0.246176,S29,Row,Public,2241
3802,N/A,S29,ACSA,Acer saccharinum,Acer,-73.63696,45.463275,71,71,0.3957185,S29,Row,Public,2245
3803,N/A,S29,ACSA,Acer saccharinum,Acer,-73.637229,45.463378,69.7,70,0.38465,S29,Row,Public,2246
3804,N/A,S30,ACSA,Acer saccharinum,Acer,-73.643901,45.465948,51.9,52,0.212264,S30,Row,Public,2263
3805,N/A,S30,ACSA,Acer saccharinum,Acer,-73.644014,45.465988,63.9,64,0.321536,S30,Row,Public,2264
3806,N/A,S108,ACSA,Acer saccharinum,Acer,-73.638189,45.46375,48.8,49,0.1884785,S108,Row,Public,2267
3807,N/A,S108,ACSA,Acer saccharinum,Acer,-73.637978,45.463669,61.5,62,0.301754,S108,Row,Public,2268
2934,N/A,S108,ACSA,Acer saccharinum,Acer,-73.638082,45.463705,60.1,60,0.2826,S108,Row,Public,2269
2935,N/A,S108,ACSA,Acer saccharinum,Acer,-73.638311,45.463795,43.3,43,0.1451465,S108,Row,Public,2270
2936,N/A,S108,ACSA,Acer saccharinum,Acer,-73.638621,45.463912,66.1,66,0.341946,S108,Row,Public,2272
2937,N/A,S108,ACSA,Acer saccharinum,Acer,-73.638908,45.464019,62.9,63,0.3115665,S108,Row,Public,2273
2938,N/A,S108,ACSA,Acer saccharinum,Acer,-73.639169,45.464127,99.9,100,0.785,S108,Row,Public,2274
2939,N/A,S108,ACSA,Acer saccharinum,Acer,-73.639315,45.464181,73.3,73,0.4183265,S108,Row,Public,2275
4452,N/A,S108,ACSA,Acer saccharinum,Acer,-73.639508,45.464257,74,74,0.429866,S108,Row,Public,2276
2916,N/A,S108,ACSA,Acer saccharinum,Acer,-73.639623,45.464293,71,71,0.3957185,S108,Row,Public,2277
2917,N/A,S108,ACSA,Acer saccharinum,Acer,-73.639756,45.464347,64.1,64,0.321536,S108,Row,Public,2278
2918,N/A,S108,ACSA,Acer saccharinum,Acer,-73.640024,45.464445,84.6,85,0.5671625,S108,Row,Public,2280
2919,N/A,S31,ACSA,Acer saccharinum,Acer,-73.638306,45.463638,106.5,107,0.8987465,S31,Row,Public,2281
2920,N/A,S31,ACSA,Acer saccharinum,Acer,-73.638465,45.463696,70.6,71,0.3957185,S31,Row,Public,2282
2921,N/A,S31,ACSA,Acer saccharinum,Acer,-73.638623,45.463759,90,90,0.63585,S31,Row,Public,2283
2922,N/A,S31,ACSA,Acer saccharinum,Acer,-73.63876,45.463812,75.7,76,0.453416,S31,Row,Public,2284
2925,N/A,S31,ACSA,Acer saccharinum,Acer,-73.638931,45.463875,84.1,84,0.553896,S31,Row,Public,2285
2926,N/A,S31,ACSA,Acer saccharinum,Acer,-73.639085,45.463943,74.6,75,0.4415625,S31,Row,Public,2286
2927,N/A,S31,ACSA,Acer saccharinum,Acer,-73.639172,45.463969,68.3,68,0.362984,S31,Row,Public,2287
2928,N/A,S31,ACSA,Acer saccharinum,Acer,-73.639534,45.464113,113.2,113,1.0023665,S31,Row,Public,2291
2929,N/A,S31,ACSA,Acer saccharinum,Acer,-73.639669,45.464162,74.9,75,0.4415625,S31,Row,Public,2292
2930,N/A,S31,ACSA,Acer saccharinum,Acer,-73.639826,45.464216,84.8,85,0.5671625,S31,Row,Public,2293
2931,N/A,S31,ACSA,Acer saccharinum,Acer,-73.640285,45.464395,67.7,68,0.362984,S31,Row,Public,2296
2932,N/A,S31,ACSA,Acer saccharinum,Acer,-73.640532,45.464494,69.7,70,0.38465,S31,Row,Public,2297
2933,N/A,S31,ACSA,Acer saccharinum,Acer,-73.640623,45.464526,48.3,48,0.180864,S31,Row,Public,2298
2946,N/A,S32,ACSA,Acer saccharinum,Acer,-73.635453,45.462543,78.2,78,0.477594,S32,Row,Public,2301
2947,N/A,S32,ACSA,Acer saccharinum,Acer,-73.635351,45.462503,52.3,52,0.212264,S32,Row,Public,2302
3712,N/A,S32,ACSA,Acer saccharinum,Acer,-73.635623,45.46261,87.4,87,0.5941665,S32,Row,Public,2303
